Ulasan,Label
"['enak', 'jntuk', 'anak', 'bermain', 'bersantai', 'ria', 'lahan', 'parkir', 'lebar', 'makan', 'bersih', 'view', 'langsung', 'laut', 'penuh', 'pasir', 'cemara']",Positif
['enak'],Positif
"['exotic', 'pesisir', 'utara', 'kabupaten', 'sumenep']",Positif
"['tidak', 'kalah', 'bali']",Positif
"['garis', 'pantainya', 'panjangkebersihan', 'terjagaditumbuhi', 'pohon', 'cemara', 'rindang', 'parkir', 'luas']",Positif
['bagus'],Positif
"['google', 'map', 'sangat', 'buruk', 'jalan', 'memutar', 'masuk', 'pelosok', 'permudah', 'persulit']",Positif
"['kotormahal', 'petugasnya', 'sampahsaran', 'sih', 'pantai', 'tulisan', 'wisata']",Negatif
"['hamparan', 'pasir', 'puting', 'dinikmati', 'anggota', 'keluarga']",Positif
"['pantai', 'indahindah', 'tapi', 'minim', 'perawatannya']",Negatif
"['hujan', 'gerimistetap', 'semangat']",Positif
"['identik', 'gunung', 'pasirnya']",Positif
"['indah', 'c×k']",Positif
"['sampah', 'plastik', 'kawasan', 'bibir', 'pantai']",Negatif
"['indah', 'sejuknya', 'angin', 'pantai']",Positif
"['indah', 'pemandangannya', 'spot', 'foto', 'tersentuh', 'orang']",Positif
"['liburan', 'natal', 'kemarin', 'harga', 'tiket', 'masuk', 'parkir', 'sepeda', 'motor', 'rbuntuk', 'sayaistridan', 'anak', 'sayamurah', 'banget', '…']",Negatif
['indah'],Positif
"['pantai', 'sepi', 'berasa', 'privat', 'banget', 'tapi', 'terawat', 'sih']",Negatif
"['karcisnya', 'berubah', 'harga']",Positif
"['karcisnya', 'berubah']",Positif
"['tempatnya', 'enak', 'bersih', 'penjual', 'rapi']",Negatif
['kerenn'],Positif
"['tempatnya', 'bagustapi', 'kurangtrutama', 'lapangan', 'parkir', 'jalan', 'perlebar', 'pagar', 'kliatan', 'jaman dulu', 'pemandu', 'wisata', 'istirahat', 'aset', 'daerah', 'dirawat', 'biar', 'kedepan', 'sumenep', 'kenal', 'budaya', 'unik']",Negatif
"['kuda', 'kudaan', 'pacar', 'kuda', 'asli', 'lho']",Positif
"['lautnya', 'tenangpasirnya', 'bersihsukaaak', 'pokoknya😄', '…']",Positif
"['bagus', 'terawat']",Negatif
"['ditingkatkan', 'diperkenalkan', 'wisatawan']",Positif
"['pinggir', 'pantainya', 'kotor', 'tidak', 'menikmati']",Negatif
"['sejuk', 'hutan', 'pinusnyatetapi', 'perawatan', 'nampak', 'pagarnya', 'menarik', 'renov', 'tolong', 'pemerintah', 'madura', 'ambuten', 'diperhatikan', 'biar', 'bagus', 'peminatnya']",Negatif
"['tingkatkan', 'daya', 'tarik', 'pengunjungnya']",Positif
"['ombak', 'tenang', 'pasir', 'putih', 'bersihada', 'gurun', 'pasirnya', 'lokasi', 'sangat', 'cocok', 'mancing', 'mania', 'snorkling', 'akses', 'jalan', 'lebar', 'bus', 'masuk', 'lokasi']",Negatif
"['lemayan', 'alami', 'sejuk', 'bagus']",Positif
"['lokasi', 'sangat', 'strategis', 'aman', 'akses', 'mudah', 'parkir', 'luas', 'terpenting', 'harga', 'makanannya', 'sangat', 'terjangkau', 'tiket', 'masuk', 'rb', 'orang', '…']",Positif
"['pps', 'jokotole', 'bukit', 'pasir', 'slopeng']",Negatif
"['makanannya', 'mahal', 'pantainya', 'kotor', 'tapi', 'kuda', 'ditumpangin', 'tapi', 'awas', 'permainan', 'harga']",Negatif
"['mantap', 'bagus', 'suasana', 'malam']",Positif
"['mantaps', 'cemara', 'udang', 'bermain', 'persewaan', 'kuda', 'kebersihan', 'terjaga', 'toilet', 'bersih', 'terkadang', 'acara', 'adat', 'daerah', 'biaya', 'masuk', 'free', 'membayar', 'karcis', 'parkir']",Negatif
"['pantainya', 'bersih', 'sampah', 'pohon', 'cemara', 'udang']",Negatif
"['masi', 'sepi', 'pengunjung', 'nungjin', 'lor', 'kidul']",Positif
"['tertata', 'petugas', 'bersiin', 'sampah', 'tidal']",Positif
"['namanya', 'pantai', 'pastinya', 'ternyaman', 'menggalau', 'tertawa']",Positif
"['pantainya', 'bagus', 'tapi', 'rawat']",Negatif
"['tempatnya', 'indahudaranya', 'sejuk', 'pohon', 'rindangcuma', 'kekurangannya', 'kuliner', 'bervariasi', 'krg', 'tersedia']",Negatif
"['nyaman', 'liburan']",Positif
"['nyaman', '🌊☀️', '…']",Positif
"['nyampe', 'pantai', 'slopengnya', 'sore', 'suasananya', 'enak', 'tidak', 'panas', '😍', '…']",Positif
"['original', 'bersih', 'murah', 'makanan', 'fasilitas', 'bagus', 'bersih']",Positif
"['panta', 'salopeng', 'lbh', 'bagus', 'mlm', 'cafe', 'romantis']",Positif
"['pantai', 'bagus', 'cocok', 'bermain', 'keluarga', 'ombak', 'ngk']",Positif
"['pantai', 'bagus', 'akses', 'jalan', 'sempit', 'mobil', 'panas']",Positif
"['pantai', 'beesih', 'indah', 'ombak', 'tidak', 'makanan', 'khas', 'maduranya', 'mantab']",Positif
"['pantai', 'indah']",Positif
"['pantai', 'bukit', 'pasir', 'putih', 'indah', 'sebrang', 'jalan', 'pantai', 'menjual', 'rujak', 'desa', 'pentol', 'ghepek', 'pentol', 'ikan', 'gelandangan dan pengemis', 'harga', 'merakyat', '…']",Positif
"['pantai', 'gunung', 'pasir', 'pohon', 'cemara', 'udang', 'kereeenn']",Positif
"['pantai', 'pasir', 'putih', 'terawat', 'alami']",Positif
"['pantai', 'pasir', 'putih', 'terbentang', 'kilometer', 'memiliki', 'pemandangan', 'indah', 'pengunjung', 'pantai', 'didominasi', 'wisatawan', 'lokal', 'wisatawan', 'mancanegara', 'tidak', 'ketinggalan', '…']",Positif
"['pantai', 'pasir', 'putih', 'lega', 'pandangan', 'mata', 'kitadan', 'harga', 'tiket', 'sangat', 'terjangkau', 'solusi', 'liburan', 'biaya', 'murah']",Positif
"['pantai', 'fadilitas', 'seadanya', 'tapi', 'ckup', 'sepadan', 'tiken', 'masuk']",Positif
"['wisata', 'pantai', 'kuliner', 'lokal', 'tiketnya', 'lumayan', 'mahal', 'fasilitas', 'wahana', 'bermain', 'minim']",Negatif
"['baguscantikindah', 'rumah']",Negatif
"['pantai', 'indah', 'menikmati', 'sunset']",Positif
"['bagus', 'anginnya', 'semilir']",Negatif
"['pantai', 'memiliki', 'hamparan', 'pasir', 'putih', 'membentang', 'membentuk', 'gurun', 'menarik', 'wisatawan', 'suasana', 'tenang', 'nyaman', 'dapatkan', 'lambaian', 'pohonpohon', 'kelapa', 'desiran', 'ombak', '…']",Positif
"['pantai', 'daerah', 'tujuan', 'wisata', 'jaman', 'kolonial', 'pantai', 'terkenal', 'gunung', 'pasirnya', 'pohon', 'siwalan', 'kelapa']",Positif
"['resto', 'menghidangkan', 'masakan', 'menggugah', 'selera', 'menikmati', 'pemandangan', 'pantai', 'diiringi', 'live', 'music', 'mantaaappp']",Negatif
"['pantai', 'bersih']",Positif
"['pantai', 'bersih', 'makanan', 'enak']",Positif
"['panas', 'banget', 'tempatnya', 'rest', 'area']",Negatif
"['tambahan', 'tong', 'sampah', 'sudut', 'sampah', 'berserakan']",Negatif
"['asik', 'wisata', 'tidak', 'wahana', 'seru', 'cuacanya', 'tidak', 'kayak', 'pantai', 'panas', 'banget']",Negatif
"['tukang', 'kuda', 'egois']",Negatif
"['terawat', 'proses', 'pengembangan']",Negatif
"['tukang', 'kuda', 'sok']",Negatif
"['tukang', 'kuda', 'sembrono']",Negatif
"['indah', 'menikmati', 'sunset']",Negatif
"['bagus', 'bangettttt', 'pasirnya', 'lembut😍😍', '…']",Negatif
"['bagus', 'santai', 'keluarga']",Negatif
"['pantai', 'pasir', 'putih', 'wajib', 'dikunjungi', 'pelancong', 'pariwisata', 'sumenep', '👍🙏', 'spesial', 'rujak', 'slopeng', 'terkenal', 'pantang', 'pulang', 'menikmatinya', '😋', '…']",Positif
"['pantai', 'slopeng', 'sangat', 'menawan', 'paduan', 'pantai', 'pohon', 'cemara', 'sangat', 'indah', 'sejuk', 'pantai', 'surut', 'menyewa', 'mobil', 'offroad', 'melintasi', '…']",Positif
"['pantai', 'slopeng', 'garis', 'pantai', 'panjangdengan', 'pasir', 'putih', 'bersihsangat', 'cocok', 'rekreasi', 'keluargaindonesia', 'bagus']",Positif
"['pantai', 'slopeng', 'cocok', 'berwisata', 'pinggir', 'pantai', 'pemandangan', 'keren', 'bgtzz']",Positif
"['maksimalkan', 'lagikarena', 'sampah']",Negatif
"['bagus', 'makanan', 'slopeng', 'beachnya', 'lumayan', 'harganya']",Negatif
"['pantai', 'slopengmantapsuasana', 'sepi', 'bebas', 'main', 'bersih', 'ksini', 'lupa', 'makan', 'rujakkalo', 'bogor', 'pikir', 'buahan', 'cabeinkalo', 'lontong', 'aneka', 'sayur', 'disiram', 'kuah', 'kacang', 'tapi', '…']",Positif
"['bagus', 'pantainya', 'cocok', 'kesana', 'pagi', 'sore', 'pasirnya', 'tebal']",Negatif
"['pantai', 'sumenep', 'utara', 'kemajuan', 'cafe', 'pinggir', 'pantai', 'sangat', 'ksana', 'sunset']",Positif
"['pantai', 'wisata', 'kabupaten', 'sumenep', 'tempatnya', 'dimodifikasi', 'seindah', 'panorama', 'pantainya', 'berhias', 'pohon', 'nyiur', 'cemara']",Positif
"['pantai', 'indah', 'bikin', 'hati', 'sejuk']",Positif
"['pantai', 'indah', 'hamparan', 'pasir', 'putih']",Positif
"['jalan', 'pantai', 'slopeng', 'rusak', 'pemkab', 'jalan']",Negatif
"['salah', 'wisata', 'pantai', 'bagus', 'sumenep', 'tapi', 'pengelolanya', 'bagus']",Negatif
"['nyaman', '👍', '…']",Negatif
"['pantai', 'asri', 'pohon', 'cemara', 'udangnya', 'gunung', 'pasir', 'putihnya']",Positif
"['pantai', 'cocok', 'penikmat', 'sunset', 'sypantainya', 'pnjang', 'banget', 'bersih', 'ombak', 'sm', 'anginnya', 'spoi', 'bikin', 'rilex', 'kesini', 'jm', 'cocok', 'tidak', 'trllu', 'panas', 'dn', 'sbntar', 'sunset']",Positif
"['pantai', 'indah']",Positif
"['pantai', 'indah', 'ckup', 'nyaman']",Positif
"['pantai', 'bersih', 'warna', 'air', 'laut', 'hijau', 'kebiruan']",Positif
"['pantai', 'terpelihara', 'kebersihannya', 'lautnya', 'landai', 'ombaknya', 'friendly', 'banget', 'bawa', 'bocah', 'main', 'kesini']",Positif
"['pantai', 'sepi', 'bagus']",Positif
"['pantai', 'terkenal', 'pantai', 'dikelilingi', 'gunung', 'pasir', 'diteduhkan', 'pohon', 'kelapa', 'tumbuh', 'disekitar', 'pantai', 'oke']",Positif
"['pantainya', 'adeem', '👍👍', '…']",Positif
"['asli', 'madura', 'tidak', 'pulang', 'tidak', 'kesan', 'slopeng', 'konsep', 'perencanaan', 'pengelolaan']",Negatif
"['bersih', 'sampah', 'sampah', 'berserakan', 'pinggir', 'pantai']",Negatif
['rumah'],Negatif
"['pantainya', 'kantor', 'air', 'lautnya', 'coklat']",Positif
"['pantainya', 'bagus', 'bersih', 'ombaknya', 'tidak', 'gede']",Positif
"['pantainya', 'bagus', 'cocok', 'banget', 'sunset', 'lokasinya', 'pinggir', 'jalan', 'raya']",Positif
"['tolong', 'dijaga', 'kebersihannya']",Negatif
"['pantainya', 'bagus', 'indah']",Positif
"['sedih', 'plastik', 'menepi', 'deburan', 'ombak']",Negatif
"['pantainya', 'bagus', 'keren', 'foto']",Positif
"['pantainya', 'bagus', 'bersih', 'sejuk']",Positif
"['pantainya', 'bagus', 'bersih', 'sepi', 'efektif', 'enak', 'pokoknya', 'fasilitas', 'toilet', 'warung', 'warung', 'warga', 'pastinya']",Positif
"['pantainya', 'bersih', 'infah']",Positif
"['pantainya', 'bersih', 'dikelola', 'nyaman', 'dikunjungi', 'siang', 'malam', 'restonya', 'menu', 'pesan', 'makanan', 'standar', 'harga', 'makanan', 'batas', 'wajar']",Positif
"['pantainya', 'sih', 'sepi', 'tipe', 'pasirnya', 'hitam', 'kejadian', 'tidak', 'enak', 'mobil', 'ditabrak', 'motor', 'disuruh', 'bayar', 'alasannya', 'tidak', 'dikeroyok', 'warga', 'madura']",Negatif
"['pantainya', 'cantik']",Positif
"['pantainya', 'indah', 'banget', 'surga', 'surfing']",Positif
"['asik', 'loh', 'liburan', 'keluarga', 'orang', 'orang', 'cinta']",Negatif
"['pantainya', 'luuaas', 'banget', 'tidak', 'ramai', '…']",Positif
"['fasilitas', 'permainan']",Negatif
"['bagus', 'liburan', 'keluarga']",Negatif
"['pants', 'i', 'sangat', 'indah', 'rujak', 'dipinggir', 'jalan', 'enak', 'bnget']",Positif
"['tukang', 'kuda', 'tidak', 'ramah']",Positif
"['parkir', 'rb', 'tiket', 'masuk', 'perorang', 'rb', 'kuda', 'rb', 'motor', 'atv', 'rb']",Positif
"['parkir', 'sepeda', 'motor', 'rb', 'mahal', 'karcis', 'masuk', 'rb']",Negatif
"['pasirnya', 'halus', 'suasananya', 'asik']",Positif
"['tempatnya', 'terurus', 'semoga', 'kedepan']",Negatif
"['pasirnya', 'putih', 'ombaknya', 'tenang', 'airnya', 'bersih', 'biru', 'cocok', 'berenang', 'anak', 'terbaik', 'april', 'november', 'ombaknya', '…']",Positif
"['pasirnya', 'halus']",Positif
"['pelayanan', 'ramah', 'tempatnya', 'indah']",Positif
"['pelayanan', 'payaah', 'petugas', 'loket', 'parkir', 'dan lain-lain', 'sangaaaat', 'tidak', 'ramah', 'mahaaaal', 'masuk', 'tidak', 'orang', 'rb', 'parkir', 'mobil', 'tidak', 'cocok', 'pelayanan', 'mahaal', 'tapi', 'petugasnya', 'ramah', 'berfikir', 'sudaaah😀', '…']",Positif
"['pelayanan', 'payaah', 'petugas', 'loket', 'parkir', 'sangat', 'tidak', 'ramah', 'mahal']",Negatif
"['pemandangan', 'indah', 'pasir', 'putihnya']",Positif
"['pinggir', 'jalan', 'lintas', 'selatan', 'utara', 'madura']",Positif
"['psirnya', 'putih', 'gaissss', 'keren', 'bersih']",Positif
"['puassenang', 'anak', 'ku', 'lomba', 'fashion']",Positif
"['mahal', 'tempatnya', 'menarik', 'kunjungi']",Negatif
"['quite', 'okaykalo', 'malam', 'asik', 'sih', 'venue']",Positif
"['rasakan', 'sensasi', 'bertualang', 'pinggir', 'pantai😀', '…']",Positif
"['pantainya', 'indah', 'pasirnya', 'putih', 'bersih']",Negatif
"['rekomendasi', 'tenang', 'senja', 'terindah']",Positif
"['salah', 'destinasi', 'wisata', 'terbaik', 'kabupaten', 'sumenep']",Positif
"['salah', 'pantai', 'bagus', 'bersih', 'sumenep']",Positif
"['salah', 'pantai', 'sumenep', 'liburan', 'keluarga', 'orang', 'kerkasih', 'parkirannya', 'luas', 'penjual', 'degan', 'rujak', 'makanan', 'kesini', 'sore', 'biar', 'matahari', 'terbenam', '…']",Positif
"['salah', 'pantai', 'kabupaten', 'sumenep', 'lokasinya', 'strategis', 'pinggir', 'jalan', 'raya', 'pantai', 'pemandangan', 'bagus', 'pasir', 'lembut', 'warna', 'biru', 'pantai', 'menyejukkan', 'disertai', 'pepohonan', '…']",Positif
"['salah', 'pantai', 'terawat', 'pulau', 'madura', 'pantai', 'masuk', 'wilayah', 'kabupaten', 'sumenep', 'posisi', 'pantai', 'pesisir', 'utara', 'pulau', 'madura', '…']",Positif
"['bagus', 'tapi', 'sayang', 'terawat']",Negatif
"['salah', 'pantai', 'bagus', 'sumenwp']",Positif
"['pantainya', 'asri', 'deretan', 'gunung', 'pasir', 'putih']",Negatif
"['salah', 'wisata', 'pantai', 'kabupaten', 'sumenep']",Positif
"['salah', 'wisata', 'pantai', 'indah', 'dikunjungi', 'sumenep']",Positif
"['sangat', 'bagus', 'bersih', 'indah']",Positif
"['sangat', 'nyaman', 'tujuan', 'liburan']",Negatif
"['sangat', 'bagus']",Positif
"['sangat', 'indah']",Positif
"['sangat', 'kumuh', 'penjaga', 'tidak', 'bersahabat']",Positif
"['sangat', 'menyenangkan', 'suasana', 'disana', '🏖️', '…']",Positif
"['sangat', 'nyaman', 'indah', 'berwisata', 'rekreasi', 'sangat', 'menarik']",Positif
"['santainya', 'santai', 'bangeeed']",Positif
"['pantai', 'indah', 'salah', 'destinasi', 'wajib', 'dikunjungi', 'sumenepmadura']",Positif
"['kenangan', 'manis', 'tidak', 'dilupakan']",Negatif
"['pantainya', 'bersih', 'tapi', 'pasirnya', 'kotor', 'sampah', 'acara']",Negatif
"['sangat', 'suka', 'pantai', 'slopeng']",Positif
"['bagus', 'tapi', 'dibenahi']",Negatif
"['view', 'bagus', 'suka', 'banget', 'restoran', 'makanannya', 'tapi', 'didukung', 'view', 'bagus', 'tetep', 'dinikmati']",Positif
['bagus'],Positif
"['kesinipantai', 'tidak']",Negatif
"['semoga', 'kedepannya', 'lbh']",Positif
"['semoga', 'penghasilan', 'warga', 'wisata', 'merubah', 'ekonomi', 'warga', 'maju']",Positif
"['nuansa', 'gunung', 'pasirrayuan', 'kelapa', 'melambai', 'sunset', 'sempurna']",Negatif
"['rujan', 'enak', 'pantainya']",Negatif
"['seneng', 'banget', 'pantai', 'pantai', 'bagus', 'bersih']",Positif
"['seneng', 'sih', 'pantainya', 'indah', 'asri', 'banget', 'enak', 'pokoknya']",Positif
['sampah'],Negatif
"['fasilitas', 'memadai']",Negatif
"['bagus', 'lautnya', 'udaranya', 'segar']",Negatif
"['bagus', 'banget', 'tempatnya']",Negatif
['terawat'],Negatif
"['slopeng', 'beach', 'memiliki', 'pasir', 'putih', 'halus', 'deburan', 'ombak', 'pantainya', 'bersih', 'udara', 'tidak', 'panas', 'jarak', 'tempuh', 'menit', 'pusat', 'kota', 'sumenep']",Positif
"['salah', 'pantai', 'wisata', 'andalan', 'kabupaten', 'sumenep']",Negatif
"['pantainya', 'bagus']",Negatif
"['suasana', 'slopeng', 'resto', 'beachkesini', 'menunggu', 'sunset', 'makan', 'keluarga', 'serucek', 'video', 'ku', 'youtube', 'youtube', 'channel', 'romdhan', 'feriyadi', '😆', '…']",Positif
"['suasana', 'pemandangannya', 'sangat', 'bagus']",Positif
"['suasana', 'pantai', 'indah', 'bukit', 'pasir', 'menambah', 'keindahannya']",Positif
"['suasana', 'sangat', 'nyaman']",Positif
"['toilet', 'tidak', 'bersih']",Negatif
"['sampahnya', 'berserakan', 'pasir']",Negatif
"['asri', 'kekinian']",Positif
"['asik', 'nuansa', 'cafe', 'pantainya']",Negatif
"['pantainya', 'bagus']",Negatif
"['keibdahan', 'alam', 'tuhan', 'ciptakan']",Negatif
"['asri', 'enak', 'tidak', 'bising']",Positif
"['enak', 'bersantai']",Positif
"['indah', 'kunjungi']",Positif
"['sangat', 'bagus', 'menikmati', 'indahnya', 'pemandangan', 'pantai', 'matahari', 'terbenam', 'sore', 'cocok', 'mengisi', 'luang', 'mu', 'berlibur', 'teman', 'keluarga🤗', '…']",Positif
"['keren', 'malam', 'suasana', 'romantis', 'acara', 'wediing', 'meeting', 'ulang tahun', 'dan lain-lain']",Positif
"['nyaman', 'janggal', 'pekudaorang', 'kuda', 'sombong', 'kena', 'anak', 'melotot', 'maaf']",Positif
"['sepi', 'pengunjung', 'fasilitas', 'terawat']",Negatif
['nyaman'],Positif
"['penenang', 'jiwa']",Positif
"['pantai', 'bagus']",Negatif
"['rekreasi', 'daerah']",Positif
"['wisata', 'pantai', 'songenep', 'memiliki', 'gatis', 'pantai']",Positif
"['asrisangat', 'cocok', 'muda', 'mudi', 'liburan', 'weekend', 'fasilitas', 'lengkap', 'musholla', 'kantor', 'toiled']",Positif
"['asyik', 'menikmati', 'libur', 'pasir', 'halus', 'ombak', 'sangat', 'cocok', 'bermain', 'air', 'semoga', 'asri', 'dijejali', 'stand', 'makanan', 'souvenir']",Positif
"['cocok', 'menghilangkan', 'penat']",Positif
"['bagus', 'lihat', 'sunset']",Positif
"['tempatnya', 'bagus', 'bersih', 'pemandangan', 'pantainya', 'bagus', 'suasana', 'teduh', 'pohon', 'pantai', '…']",Positif
"['akses', 'jalan', 'bagus']",Negatif
"['pantai', 'ditutup', 'akibat', '🎯', 'covid', '…']",Negatif
"['tempatnya', 'bagus', 'cafe', 'pemandangannya', 'indah', 'uppokoknya', 'klelen', 'berkunjung😌', '…']",Positif
"['tempatnya', 'luas', 'indah', 'akses', 'jalan', 'pantainya', 'bagus']",Positif
"['tempatnya', 'nyaman', 'kekinian', 'banget']",Positif
"['sampah', 'dimana']",Negatif
"['tempatnya', 'sangat', 'indah', 'bersih']",Positif
"['pantai', 'terindah']",Negatif
"['tukang', 'kuda', 'sombong']",Positif
"['tukang', 'kudanya', 'bertingkah']",Positif
"['view', 'bagusmasakan', 'enakharga', 'ratasemisal', 'hotel', 'cakep']",Positif
"['viewnya', 'bagus']",Positif
"['wisata', 'pantai', 'slopeng', 'pasir', 'putih', 'kuda', 'pacu', 'resto', 'murmer', 'cemara', 'udang', 'iconic', 'madura', 'wisata', 'pantainya']",Positif
"['jualan', 'makannanya', 'tapi', 'sewa', 'kendaraan', 'murah', 'sepi', 'tenang', 'santaiii']",Positif
"['pemandangan', 'indah']",Negatif
"['👍👍👍', 'pertahankan', 'kebersihan', '…']",Positif
"['indah', 'menyenangkan']",Negatif
"['manajemen', 'pantai', 'payah']",Negatif
['bagus'],Negatif
['bagus'],Negatif
['bagus'],Negatif
['panas'],Negatif
['indah'],Negatif
['mahal'],Negatif
"['asta', 'sumenep', 'bersejarah', 'sangat', 'sakral', 'asta', 'makam', 'raja', 'sumenep', 'pejuang', 'menyebarkan', 'agama', 'islam', 'daerah', 'madurauntuk', 'wajib', 'jaga', 'kelestariannya']",Negatif
"['pantainya', 'bersih', 'tenang', 'cocok', 'healing', 'menghindari', 'keramaian', 'kota']",Positif
"['pantai', 'sangat', 'indah', 'nyaman', 'kunjungi', 'teman', 'keluarga', 'tercinta', 'sport', 'berfotofoto', 'ria', 'wahana', 'permainan', 'seru', 'dimainkan', 'rumah', 'sewa', '…']",Positif
"['pantainya', 'bagus', 'pasir', 'putih', 'ombak', 'tidak', 'gede', 'aksesnya', 'nyebrang', 'pelabuhan', 'tanjung', 'gaes', '…']",Positif
"['fasilitas', 'bagus', 'sampah', 'dimana']",Negatif
"['tempatnya', 'sejuk', 'dibawah', 'pohon', 'laut', 'hembus', 'angin', 'semilir', 'pantai', 'ac', 'alami', 'allah', 'hamparan', 'pemandangan', 'laut', 'luas', 'pulau', 'mushalla', 't', 'ibadah', 'air', 'tawar', 'bersih', 'kedai', 'makanan', 'makanan', 'berat', 'nasi', 'bakso', 'mieso', 'soto', 'dan lain-lain', 'pondok', 't', 'nginapnya', 'gaes']",Positif
"['pantai', 'bersih', 'pasir', 'putih', 'laut', 'biru', 'penginapan', 'jajanan', 'camp', 'lengkap', 'banget', 'disana', '😭😍', 'jatuh', 'cinta', 'pandangan', 'pantai', 'ini😍', '…']",Negatif
"['keren', 'sih', 'tempatnya', 'liburan', 'keluarga', 'makan', 'siang', 'gazebo', 'kuliner', 'muantabek', 'udaranya', 'sejuk', 'fasumnya', 'ditambah', 'perhatian', '…']",Positif
"['pantai', 'ombak', 'tenang', 'murah', 'tiket', 'masuk', 'penyeberangannya', 'pasir', 'putih', 'tersedia', 'penginapan', 'tepi', 'pantai', 'murah', 'bagus', 'ditingkatkan', 'kebersihan', 'tepi', 'pantainya', 'pengelola', 'semoga', 'asri', 'berkembang', 'maju']",Positif
"['bagus', 'dibanding', 'pantai', 'madura', 'rusak', 'pantai', 'salah', 'terawat', 'minimal', 'kamar', 'mandi', 'penginapan', 'kebersihan', 'terjaga', 'fasilitas', 'mck', 'musholla', 'lumayan', 'bersih', 'layak', 'akses', 'pelabuhan', 'mudah']",Positif
"['pantainya', 'bagus', 'bening', 'tapi', 'renang', 'butek', 'soale', 'isinya', 'lumpur', 'bawahe', 'penginapannya', 'panas', 'dapetnya', 'pojok', '…']",Positif
"['pantai', 'bersih', 'tidak', 'akses', 'kesana', 'tidak', 'sulit', 'ojek', 'mengantar', 'pelabuhan', 'tidak', 'kendaraan', 'pakai', 'bis', 'pakai', 'ojek', '…']",Positif
"['surga', 'tersembunyi', 'pantai', 'sembilan', 'sungguh', 'bagus', 'bersih', 'pemandangan', 'awan', 'cerah', 'laut', 'biru', 'pasir', 'putih', 'sungguh', 'memanjakan', 'mata', 'kesana', 'menyeberang', 'biaya', 'kapal', 'rb', 'orang', '…']",Positif
"['pantai', 'pasir', 'putih', 'indah', 'cuaca', 'cerah', 'gazebo', 'berteduh', 'tersedia', 'penginapan', 'wisatawan', 'berkunjung', 'tersedia', 'warung', 'menjual', 'makanan', 'minuman', 'ramah', 'dikantong', 'ditempuh', 'kapal', 'boat', 'pelabuhan', 'tanjung', 'saronggi']",Negatif
"['destinasi', 'bagus', 'liburan', 'tempatnya', 'bersih', 'pantainya', 'bagus', 'airnya', 'jernih', 'kesana', 'pakai', 'motor', 'dibawa', 'membayar', 'uang', 'tambahan', 'menyebrangan', 'perahu', 'disana', 'keliling', 'pulau', 'giligenting', '…']",Positif
"['pantai', 'sembilan', 'salah', 'wisata', 'wajib', 'kunjungi', 'pergi', 'sumenep', 'menyeberang', 'pulau', 'gili', 'labak', 'perahu', 'perjalanannya', 'menit', '…']",Positif
"['ditempuh', 'jam', 'pelabuhan', 'tanjung', 'sumenep', 'madura', 'akses', 'kendaraan', 'tanjung', 'sangat', 'mudah', 'angkot', 'ojek', 'harap', 'diperhatikan', 'perbanyak', 'daerah', 'cuaca', 'cerah', 'pantai', '…']",Positif
"['perjalanannya', 'menikmati', 'indahnya', 'samudera', 'pantainya', 'ombaknya', 'tenang', 'bermain', 'banana', 'boats', 'sangat', 'worth', 'in', 'fall', 'in', 'love', 'with', 'samudera💙', '…']",Positif
"['pantainya', 'keren', 'bersih', 'cottage', 'nyaman', 'makanan', 'oke', 'suasana', 'pantai', 'vibesnya', 'banget']",Positif
"['pantainya', 'baguuus', 'fasilitas', 'lengkapsudah', 'penginapanbisa', 'ngecamp', 'nyebrang', 'pelabuhan', 'tanjung', 'saronggi', 'kabupaten', 'sumenepsktr', 'nyebrang', 'pulaumotorpun', 'nyampe', 'pulau']",Positif
"['wisata', 'pantai', 'rekomended', 'view', 'pantai', 'pasirnya', 'halus', 'bersih', 'warnanya', 'instagramable', 'cocok', 'wisata', 'keluarga']",Positif
"['pantai', 'sangat', 'indah', 'layak', 'dikunjungi', 'pacar', 'sahabat', 'keluarga', 'pasir', 'putih', 'laut', 'biru', 'sangat', 'memanjakan', 'mata', 'spot', 'foto', 'bersantai', 'saung', 'biaya', 'masuk', '…']",Positif
"['lumayan', 'sampah', 'tolong', 'buang', 'sampah', 'tempatnya']",Negatif
"['mantap', 'jiwakeren', 'nyaa']",Positif
"['pantainya', 'bersih']",Positif
"['pantai', 'bersih', 'fasilitas', 'homestay', 'berac', 'nonac', 'kamar', 'mandi', 'toilet', 'musola', 'warung', 'menu', 'relatif', 'sederhana', 'rujak', 'nasi', 'campur', 'lauk', 'telor', 'ayam', 'rawon', 'pesan', 'ikan', 'bakar', 'sarana', 'permainan', 'laut', 'banana', 'boat', 'snorkeling', 'spot', 'foto²', 'mantap', 'recomended']",Negatif
"['sangat', 'bagus', 'pemandangan', 'menginap', 'smoga', 'kedepannya', 'bagus']",Positif
"['wisata', 'bagus', 'sepi', 'bersih']",Positif
"['kerennnnnn', 'pantai', 'bersih', 'sepi', 'nyaman', 'berlibur', 'homestay', 'rb', 'malam', 'biaya', 'sangat', 'terjangkau']",Negatif
"['sayang', 'penginapan', 'terawat']",Negatif
"['kotor', 'sampah', 'dimana']",Negatif
"['bagus', 'scenery', 'for', 'photo', 'spot', '👍', 'fasilitas', 'lengkap', '…']",Negatif
"['kebersihan', 'diperhatikan', 'fasilitas', 'butuh', 'perhatian', '…']",Negatif
